,id,full_name,surname,name,paternal,position,office,region,year,income,income_family,income_salary,income_salary_family,income_teaching,income_teaching_family,income_royalties,income_royalties_family,income_dividents,income_dividents_family,income_help,income_help_family,income_gifts,income_gifts_family,bank_deps,bank_deps_family,flat_area,flat_area_family,house_area,house_area_family,land_area,land_area_family,cars,cars_family,cars_cargo,cars_cargo_family,cars_info,cars_family_info,cars_info_year,cars_family_info_year,off,income_vs_salary,income_vs_family,land_vs_family,flat_vs_family,house_vs_family,cars_vs_family,link,,,name1,,
5574,chesno_2562,Богомолець Ольга Вадимівна,Богомолець,Ольга,Вадимівна,Кандидат у президенти,Президент,Загальнодержавний регіон,2014,"7,231,748.00",528681,6720,136607,77880,0,0,256890,29001,0,0,0,0,0,158886,0,817.15,0,670.2,0,0,0,3,1,0,0,"ВАЗ 21310 1774 куб.см, 60 кВт;Mersedes-Benz ML 3500 куб.см, 203 кВт;Daewoo Lanos 1498 куб.см, 63 кВт",Fiat Doblo 1598 куб.см,2004;2012;2004,2014,офіс президента,1076.152976,0.07310556175,0,0,0,0.3333333333,http://declarations.com.ua/declaration/chesno_2562,,,Богомолець,Ольга,Вадимівна
5722,chesno_2363,Онищенко Олександр Романович,Онищенко,Олександр,Романович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"7,329,975.23",0,169355.86,0,0,0,0,0,6950031.17,0,0,0,0,0,0,0,0,0,1514.8,0,0,0,1,0,0,0,"Mercedes-Benz S500 4Matic L 4663 куб. см, 455 к.с.",,2014,,парламент,43.28149749,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2363,,,Онищенко,Олександр,Романович
8386,chesno_2306,Донець Тетяна Анатоліївна,Донець,Тетяна,Анатоліївна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"7,579,687.00",0,160104,0,0,0,0,0,6439989,0,0,0,0,0,0,0,1065.4,0,405.4,0,0,0,1,0,0,0,Porsche Cayenne 4510 куб. см,,2006,,парламент,47.34227127,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2306,,,Донець,Тетяна,Анатоліївна
8568,chesno_237,Мирний Олександр Борисович,Мирний,Олександр,Борисович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"7,589,955.00",0,189955,0,0,0,0,0,7400000,0,0,0,0,0,0,0,77.74,0,0,0,0,0,2,0,1,0,"Mercedes-Benz  5998 см3, 285 кВт;Mitsubishi Pajero 2476 см3, 77 кВт,",,1996;1996,,парламент,39.95659498,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_237,,,Мирний,Олександр,Борисович
8517,chesno_2305,Писаренко Валерій Володимирович,Писаренко,Валерій,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"7,641,933.00",0,167497,0,743,0,0,0,4011698,0,0,0,0,0,0,0,75.2,0,0,0,0,0,1,0,0,0,Mercedes-Benz S500 4Matic  4663 куб. см,,2011,,парламент,45.62429775,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_2305,,,Писаренко,Валерій,Володимирович
307,chesno_2024,Байсаров Леонід Володимирович,Байсаров,Леонід,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"7,831,191.00",813813,236800,502005,0,0,6364505,0,1058206,260708,0,0,0,0,1581527,1765,241.1,0,276.3,0,0,0,0,2,0,0,,"Toyota RAV 4 1998 куб.см, 110,3 кВт;Porsche Cayenne S 4800 куб.см, 283,17 кВт",,2002;2009,парламент,33.07090794,0.1039194421,0,0,0,1000000,http://declarations.com.ua/declaration/chesno_2024,,,Байсаров,Леонід,Володимирович
8648,chesno_190,Продивус Володимир Степанович,Продивус,Володимир,Степанович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"7,903,164.00",2978671,1229221,300829,0,0,5802353,2671842,0,0,0,0,0,0,0,29508872,0,0,0,356.9,0,0,4,0,0,0,Mercedes-Benz GL450 4663 см3;Mercedes-Benz S500 4-matic 5461 см3;Mercedes-Benz S500 L4M 7973 см3;Rolls-Royce Phantom 6749 см,,2006;2010;2005;2007,,парламент,6.429408544,0.3768960128,0,0,1000000,0,http://declarations.com.ua/declaration/chesno_190,,,Продивус,Володимир,Степанович
11068,chesno_985,Присяжнюк Микола Володимирович,Присяжнюк,Микола,Володимирович,Міністр аграрної політики та продовольства України,Кабінет міністрів,Загальнодержавний регіон,2011,"7,959,726.00",585558,222665,0,0,0,0,0,33061,0,0,0,0,0,0,6931232,596.78,145.6,0,0,0,0,2,1,0,0,Mercedes-Benz  S550 4matic 5461 cм;Maserati Quattroporte 4200 см,Mercedes-Benz  R350 3498 cм,2010;2008,2008,кабмін,35.74754003,0.07356509508,0,0.2439760046,0,0.5,http://declarations.com.ua/declaration/chesno_985,,,Присяжнюк,Микола,Володимирович
8397,chesno_277,Карпунцов Валерій Віталійович,Карпунцов,Валерій,Віталійович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"8,032,750.38",16269.73,32750.38,0,0,0,0,0,0,0,0,15441.47,0,0,0,0,0,138,0,0,0,0,2,1,0,0,Audi A7 3500 куб. см.;Mazda CX-9 3700 куб. см,Honda CR-V 2000 куб. см,;2008,2007,парламент,245.2719749,0.002025424572,0,1000000,0,0.5,http://declarations.com.ua/declaration/chesno_277,,,Карпунцов,Валерій,Віталійович
339,chesno_1843,Донець Тетяна Анатоліївна,Донець,Тетяна,Анатоліївна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"8,044,933.00",0,191340,0,0,0,0,0,3749704,0,35094,0,0,0,0,0,1065.4,0,405.4,0,0,0,1,0,0,0,Porsche Cayenne 4510 куб.см,,2006,,парламент,42.04522316,0,0,0,0,0,http://declarations.com.ua/declaration/chesno_1843,,,Донець,Тетяна,Анатоліївна
5708,chesno_1925,Мхітарян Нвєр Мнацаканович,Мхітарян,Нвєр,Мнацаканович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"8,085,559.00",8799,223902,8211,73104,0,0,0,2553,588,0,0,0,0,41284,67120593,1404.6,373.4,2856.42,0,0,0,1,2,0,0,Mitsubishi Outlander 2360 куб.см,Mercedes-Benz S500 4966 куб.см;Toyota PRADO 4000 куб.см,2009,2003;2007,парламент,36.11204456,0.001088236447,0,0.2658408088,0,2,http://declarations.com.ua/declaration/chesno_1925,,,Мхітарян,Нвєр,Мнацаканович
12516,vulyk_4_3_94,Палиця Ігор Петрович,Палиця,Ігор,Петрович,голова одеської обласної державної адмінстрації,Обласна державна адміністрація,Одеська область,2014,"8,120,770.00",0,651510,0,0,0,0,0,0,0,0,0,0,0,0,0,550.1,0,0,0,0,0,3,0,0,0,Mercedes-Benz S 600;Mercedes-Benz GL 500;Lexus LX 570;;,;;,2007;2006;2011;;,;;,адміністрація,12.46453623,0,0,0,0,0,http://declarations.com.ua/declaration/vulyk_4_3_94,,,Палиця,Ігор,Петрович
275,chesno_420,Бобов Геннадій Борисович,Бобов,Геннадій,Борисович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"8,130,000.00",19015644,180000,15644,0,0,0,0,7950000,1.90E+07,0,0,0,0,0,649995,0,65,0,420,0,0,1,1,0,0,"Mercedes-Benz S 5500 см3, 300 кВт","Land Rover Range Rover Sport 4199 см3, 246 кВт",2010,2007,парламент,45.16666667,2.338947601,0,1000000,1000000,1,http://declarations.com.ua/declaration/chesno_420,,,Бобов,Геннадій,Борисович
4092,vulyk_16_41,Гагаркін Михайло Володимирович,Гагаркін,Михайло,Володимирович,перший заступник начальника гу дфс у харківській області,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Харківська область,2014,"8,166,030.00",0,51725,0,0,0,0,0,0,0,0,0,0,0,0,12330708,183.7,0,0,0,0,0,1,0,0,0,Daewoo Sens;;,;;;;;;,2006;;,;;;;;;,держслужба,157.8739488,0,0,0,0,0,http://declarations.com.ua/declaration/vulyk_16_41,,,Гагаркін,Михайло,Володимирович
8871,chesno_2062,Айварас Абромавичус,Айварас,Абромавичус,,Міністр,Міністерство економічного розвитку і торгівлі / Міністерство економіки,Загальнодержавний регіон,2013,"8,375,391.69",1557992.06,8347232.41,1557992.06,0,0,0,0,28159.28,0,0,0,0,0,0,0,0,370,106,0,0,0,0,2,0,0,;;,"Porsche,Cayenne;Porsche,Cayenne;",;;,2008;2012;,міністерство,1.003373487,0.1860202027,0,1000000,0,1000000,http://declarations.com.ua/declaration/chesno_2062,,,Айварас,Абромавичус,
3029,chesno_29,Оробець Леся Юріївна,Оробець,Леся,Юріївна,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2012,"8,438,513.00",58639,232913,58639,0,0,0,0,0,0,0,0,0,0,7503,0,0,88,0,0,0,0,0,2,0,0,,"Lexus RX 350 3464 куб. см, 203 кВт, 473 см;Toyota Camry XV40 2362 куб. см, 167 к.с., 481.5 см",,2008;2008,парламент,36.23032205,0.006948973119,0,1000000,0,1000000,http://declarations.com.ua/declaration/chesno_29,,,Оробець,Леся,Юріївна
3049,chesno_2511,Журжій Андрій Валерійович,Журжій,Андрій,Валерійович,Депутат 8-го скликання,Верховна рада України,Загальнодержавний регіон,2014,"8,477,808.96",1218694.77,490559.72,1218694.77,0,0,0,0,7987245.24,0,0,0,0,0,166779.54,0,0,112.9,421,0,0,0,1,0,0,0,Lexus GS 350 AWD,,2012,,парламент,17.28191006,0.1437511479,0,1000000,0,0,http://declarations.com.ua/declaration/chesno_2511,,,Журжій,Андрій,Валерійович
5226,vulyk_46_27,Паракуда Олег Васильович,Паракуда,Олег,Васильович,перший заступник міністра кабінету міністрів україни,Кабінет міністрів (крім міністрів міністерств,Загальнодержавний регіон,2014,"8,524,260.23",6663223.53,174780.47,0,0,0,0,0,155598.1,2983529.24,0,0,0,179817,17976153.84,10000,244.9,110.1,0,0,1500,0,1,1,0,0,Land Rover;;;;;,Mitsubishi Colt;;,2011;;;;;,2006;;,кабмін,48.77123989,0.7816776295,0,0.4495712536,0,1,http://declarations.com.ua/declaration/vulyk_46_27,,,Паракуда,Олег,Васильович
11199,chesno_470,Герега Олександр Володимирович,Герега,Олександр,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"8,652,183.00",7005781,222786,294042,0,0,0,0,7177657,6716739,0,0,0,0,3941.8,0,237,412.72,211.1,0,0,0,0,2,0,0,,Isuzu Trooper 3500 см3;Lexus LS 430 4293 см3,,1998;2005,парламент,38.83629582,0.8097125315,0,1.741434599,0,1000000,http://declarations.com.ua/declaration/chesno_470,,,Герега,Олександр,Володимирович
11222,chesno_146,Макеєнко Володимир Володимирович,Макеєнко,Володимир,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2011,"8,723,905.00",42000,212802,42000,0,0,0,0,1168493,0,35828,0,0,0,0,4298809,410.4,378.3,631.8,124,0,0,1,1,0,0,Audi A-4 Quattro 2976 см3,BMW X5 4799 см3,2005,2008,парламент,40.99540888,0.00481435779,0,0.9217836257,0.1962646407,1,http://declarations.com.ua/declaration/chesno_146,,,Макеєнко,Володимир,Володимирович
4270,vulyk_4_2_23,Тарасюк Валерій Володимирович,Тарасюк,Валерій,Володимирович,"член національної комісії, що здійснює державне регулювання у сфері енергетики та комунальних послуг","Національна комісія, що здійснює державне регулювання у сфері енергетики та комунальних послуг / Національна комісія, що здійснює державне регулювання у сфері енергетики / Національна комісія, що здійснює державне регулювання у сфері комунальних послуг",Загальнодержавний регіон,2014,"8,754,396.00",568241,1380108,0,0,0,0,0,295032,17284,0,0,0,0,0,0,0,613,0,0,0,4500,1,2,0,0,Lexus LS 460 L;;;;,Infiniti EX 35;Porsche Macan;;;,2012;;;;,2008;2014;;;,держкомісія,6.343268788,0.06490921818,1000000,1000000,0,2,http://declarations.com.ua/declaration/vulyk_4_2_23,,,Тарасюк,Валерій,Володимирович
11167,chesno_2013,Макеєнко Володимир Володимирович,Макеєнко,Володимир,Володимирович,Депутат 7-го скликання,Верховна рада України,Загальнодержавний регіон,2013,"8,917,410.00",330600,207129,330600,0,0,0,0,1648288,0,35826,0,0,0,0,4050010,410.4,378.3,631.8,124,0,0,1,0,0,0,Audi А-4 2976 куб.см,,2005,,парламент,43.05244558,0.0370735449,0,0.9217836257,0.1962646407,0,http://declarations.com.ua/declaration/chesno_2013,,,Макеєнко,Володимир,Володимирович
